date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:32	2637/2637	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:34%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+fwprintf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete64a0.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:33	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:35%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+fwscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editb65d.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:34	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:36%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+fwscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteb65d.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:35	2622/2622	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:37%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+getwc	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editf925.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:35	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:37%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+getwc	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletef925.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:36	2622/2622	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:38%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+putwc	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit9d7a.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:37	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:39%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+putwc	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete9d7a.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:38	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:40%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+putwchar	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editb3b0.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:38	2637/2637	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:40%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+putwchar	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteb3b0.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:39	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:41%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+swprintf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editc1ba.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:40	2637/2637	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:42%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+swprintf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletec1ba.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:41	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:43%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+swscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editdf50.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:41	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:43%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+swscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletedf50.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:42	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:44%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+ungetwc	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit0f1e.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:43	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:45%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+ungetwc	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete0f1e.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:44	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:46%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+vfwprintf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit6975.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:45	2640/2640	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:47%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+vfwprintf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete6975.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:45	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:47%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+vfwscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editce77.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:46	2637/2637	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:48%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+vfwscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletece77.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:47	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:49%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+vswscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit40cc-2.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:48	2637/2637	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:50%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+vswscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete40cc-2.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:48	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:50%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+vwprintf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit376a.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:49	2637/2637	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:51%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+vwprintf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete376a.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:50	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:52%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+vwscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editb367.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:50	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:53%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+vwscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteb367.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:51	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:53%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wprintf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editb78a.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:52	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:54%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wprintf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteb78a.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:53	2625/2625	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:55%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit93e2.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:54	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:56%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wscanf	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete93e2.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:55	2625/2625	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:57%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcstod	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit8f89.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:55	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:57%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcstod	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete8f89.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:56	2625/2625	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:58%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcstof	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit4a4b.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:57	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:02:59%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcstof	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete4a4b.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:58	2625/2625	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:00%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcstol	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editeabd.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:58	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:00%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcstol	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteeabd.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:33:59	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:01%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcstold	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit8d29.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:00	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:02%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcstold	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete8d29.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:01	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:03%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcstoll	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit7925.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:01	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:03%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcstoll	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete7925.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:02	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:04%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcstoul	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editb768.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:03	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:05%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcstoul	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteb768.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:04	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:06%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcstoull	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editadae.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:04	2637/2637	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:07%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcstoull	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteadae.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:05	2622/2622	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:07%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+btowc	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edite156.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:06	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:08%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+btowc	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletee156.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:07	2625/2625	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:09%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+mbrlen	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit9e94.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:08	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:10%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+mbrlen	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete9e94.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:08	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:10%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+mbrtowc	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editcdad-2.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:09	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:11%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+mbrtowc	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletecdad-2.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:10	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:12%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+mbsinit	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit8ef3.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:11	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:13%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+mbsinit	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete8ef3.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:11	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:13%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+mbsrtowcs	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit5170.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:12	2640/2640	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:14%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+mbsrtowcs	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete5170.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:13	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:15%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcrtomb	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editfe9f.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:14	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:16%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcrtomb	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletefe9f.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:17	2622/2622	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:19%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wctob	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit1e01.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:18	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:20%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wctob	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete1e01.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:19	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:21%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcsrtombs	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit00cf.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:20	2640/2640	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:22%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcsrtombs	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete00cf.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:20	2625/2625	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:23%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcscat	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit40ad.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:21	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:23%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcscat	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete40ad.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:22	2625/2625	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:24%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcschr	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit95b7.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:23	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:25%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcschr	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete95b7.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:24	2625/2625	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:26%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcscmp	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editd821.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:24	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:26%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcscmp	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleted821.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:25	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:27%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcscoll	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit5b6b.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:26	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:28%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcscoll	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete5b6b.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:27	2625/2625	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:29%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcscpy	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit575c.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:27	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:29%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcscpy	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete575c.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:28	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:30%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcscspn	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit422b.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:29	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:31%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcscspn	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete422b.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:29	2625/2625	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:32%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcslen	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit5b28.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:30	2631/2631	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:32%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcslen	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete5b28.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:31	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:33%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcsncat	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit9aaf.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:32	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:34%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcsncat	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete9aaf.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:32	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:34%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcsncmp	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editf413.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:33	2634/2634	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:35%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=clibrary+cwchar+wcsncmp	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletef413.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
12:34:34	2628/2628	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:03:36%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=clibrary+cwchar+wcsncpy	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit6a55.html	(from http://www.cplusplus.com/reference/clibrary/cwchar/)
